統一代號,股票名稱,產業別,B0_股價日期,B0_成交,B0_漲跌幅,B0_成交張數,B0_成交額(百萬),B0_PER,B0_5日均額(百萬),B0_量價狀態,B0_金額日變化率(%),B0_爆發倍數(X),今日上榜,△,法人持股,最新動態,5日ΔChange,20日ΔChange,60日ΔChange,120日ΔChange,外資持股比,B2_外資成交動態,B2_投信成交動態,B2_外資發行動態,B2_投信發行動態,B3_連買狀態,軋空評估,套牢評估,B4_融資減幅_當日,B4_融資減張_當日,B4_借券減幅_當日,B4_借券減張_當日,B4_融券增幅_當日,B4_融券增張_當日,B4_融資增幅_當日,B4_借券增幅_當日,B5_1000張_週動態,B5_1000張_最新週,B5_1000張_6周,B5_800張_週動態,B5_800張_最新週,B5_800張_6周,B5_600張_週動態,B5_600張_最新週,B5_600張_6周,B5_400張_週動態,B5_400張_最新週,B5_400張_6周,B6_總額(億),B6_收盤價,B6_成交均價,B7_董監持股%,B7_董監質押%,B7_持股近月增減%,B7_持股動態,B7_持股近半年增減%,B7_質押近月增減%,B7_質押動態,B8_主力連買動態,B8_斥資(億),B8_乖離率(%),B8_吃豆腐動態,B8_吃貨斥資(萬),B8_上榜期程,B8_集中度動態,B8_單日Δ,B8_5日Δ
2364,倫飛,電腦及週邊設備業,09/23,66.3,-1.78,178.0,11.9,11.2,18.48,📉 縮量小跌 (主力洗盤止跌，擇機進場),-51.229508196721305,0.64,🔴5日 🟢60日,0.13999939,19.17786979675293,🪜 階梯吸籌 | ⚠️ 趨緩,0.670213,,3.930213,4.010213,19.10,🚨 劇烈倒貨 (-34.60%),,🚨 轉賣反轉 (-0.11%),,🌐 外資週連買(2)-🌱 週線發動,,,,,,,0.0,,,,🔄 持平,0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,-0.019999862,📉 小減,-0.87,1.0799998,,,,34.5,0,0.0,🔄 持平,4.0,0.0,➖ 持平,,,-1.03,🎯 成本保衛戰 (極佳吃豆腐點),437.0,,➡️ 橫盤震盪,-36.5,-4.37
2365,昆盈,電腦及週邊設備業,09/23,28.45,-0.7,356.0,10.1,50.8,22.1,⚖️ 溫和震盪整理,-50.0,0.46,,0.0,,🔄 持平,,,,2.54,3.30,⚪ 觀望 (無資料),,⚪ 觀望 (無資料),,🌐 外資週連買(2)-🌱 週線發動,,,,,,,0.0,0.0,,,↘️ 微減,-0.35,1.54,↗️ 微增,0.04,1.54,↗️ 微增,0.37,1.86,↗️ 微增,0.17,0.96,,,,5.48,37.1,0.0,🔄 持平,0.0,0.0,➖ 持平,🔥 連 1 買,0.08,-0.28,🎯 成本保衛戰 (極佳吃豆腐點),1868.0,,➡️ 橫盤震盪,19.73,-1.5
2367,燿華,電子零組件業,09/23,41.7,-0.6,2188.0,92.1,,156.82,⚖️ 溫和震盪整理,-52.76923076923077,0.59,🟢60日,0.05000019,13.983916282653809,🪜 階梯吸籌 | ⚠️ 趨緩,,,2.2001152,3.2859397,9.10,⚪ 觀望 (無資料),,⚪ 觀望 (無資料),,🌐 外資日連買(4)-🆕 試單觀察 | 🌐 外資週連買(4)-🌱 週線發動,,,,,,,,,,,↗️ 微增,0.07,0.68,↘️ 微減,-0.04,0.40000004,↘️ 微減,-0.06,0.71,↗️ 微增,0.12,0.85999995,,,,7.39,0,0.0,🔄 持平,-0.03999996,0.0,➖ 持平,🔥 連 1 買,0.24,-1.34,🎯 成本保衛戰 (極佳吃豆腐點),20867.0,,➡️ 橫盤震盪,-3.25,0.63
2368,金像電,電子零組件業,09/23,1140.0,9.62,14174.0,15521.0,40.4,11307.8,✈️ 平量大漲 (一致看漲無拋壓，加速上漲),78.09523809523809,1.37,🔵120日,-0.38951492,29.151792526245117,📉 下降,,,,,24.10,,🔥 強延續 (3.56%),⚪ 觀望 (無資料),🔥 持續加碼 (0.10%),🏦 投信日連買(2)-🆕 試單觀察,,,,,,,211.0,148.0,3.14,4.21,↘️ 微減,-0.47,-1.8499999,⚠️ 大減,-1.17,-1.8299999,⚠️ 大減,-1.01,-2.52,📉 小減,-0.59,-2.03,,,,24.9,0,0.0,🔄 持平,-1.2000008,0.0,➖ 持平,,,-3.32,🩸 主力套牢中 (防守失敗),262120.0,🔥5日 🔥10日 ,🚀 籌碼急凍 (強勢吸籌),28.71,6.45
2369,菱生,半導體業,09/23,31.65,0.96,9660.0,308.0,,386.8,⏸️ 平量滯漲 (拋壓增大，高位見頂),12.00000000000001,0.8,,0.0,,🔄 持平,,,,,13.60,,,,,,,,,,,,,,1.45,3.03,📉 小減,-0.72,-1.0900002,📉 小減,-0.72,-1.3900001,📉 小減,-0.88,-1.31,📉 小減,-0.66,-1.1500001,,,,4.35,30.2,-0.03999996,↘️ 微減,-0.03999996,0.20000076,↗️ 微增,,,-3.28,🩸 主力套牢中 (防守失敗),1652.0,,➡️ 橫盤震盪,-8.23,-1.51
2371,大同,電機機械,09/23,29.0,-1.53,9456.0,276.0,,567.2,📉 縮量小跌 (主力洗盤止跌，擇機進場),-14.55108359133127,0.49,🔴5日 🟡20日,-0.18000007,3.575939178466797,📉 下降,0.73308283,0.9983288,,,7.20,⚪ 觀望 (無資料),⚪ 觀望 (無資料),🚨 轉賣反轉 (-0.01%),⚪ 觀望 (無資料),🌐 外資週連買(10)-👑 長線主控,,,,,,-1889.0,10.3,126.0,,,📈 小增,0.8,1.3100001,📈 小增,0.85,1.23,📈 小增,0.87,1.37,📈 小增,0.85,1.47,,,,5.28,11.1,0.0,🔄 持平,0.0,0.0,➖ 持平,🔥 連 1 買,2.11,1.39,🎯 成本保衛戰 (極佳吃豆腐點),9828.0,,➡️ 橫盤震盪,7.58,-2.43
2373,震旦行,其他電子業,09/23,53.1,0.0,9.0,0.5,14.3,1.22,⚖️ 溫和震盪整理,-42.52873563218391,0.41,,,,,,,,,1.40,⚪ 觀望 (無資料),,,,,,,,,,,,,,,🔄 持平,0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,0.0,,,,53.0,48.0,0.099998474,↗️ 微增,0.099998474,-0.5999985,↘️ 微減,,,,,,,,,
2374,佳能,光電業,09/23,66.1,-0.6,1404.0,93.2,19.8,119.48,⏸️ 平量滯漲 (拋壓增大，高位見頂),-30.96296296296296,0.78,🟡20日 🟢60日,-0.099999905,5.658868789672852,📉 下降,,0.57425976,,,5.60,⚪ 觀望 (無資料),,⚪ 觀望 (無資料),,,,,,,,,,,,,↘️ 微減,-0.36,-1.68,↘️ 微減,-0.31,-1.9399999,↗️ 微增,0.07,-1.9300001,↗️ 微增,0.01,-1.9499999,,,,12.2,0,0.0,🔄 持平,-0.10000038,0.0,➖ 持平,,,-1.82,🎯 成本保衛戰 (極佳吃豆腐點),5253.0,,➡️ 橫盤震盪,9.17,-3.23
2375,凱美,電子零組件業,09/23,118.0,-0.42,2085.0,248.0,28.3,232.2,⏸️ 平量滯漲 (拋壓增大，高位見頂),5.084745762711873,1.07,,0.0,,🔄 持平,,,,,8.90,,,⚪ 觀望 (無資料),,,,,,,,,,,,,↗️ 微增,0.02,-7.61,📉 小減,-0.81,-8.440001,↗️ 微增,0.26,-6.7400002,📈 小增,0.57,-6.0499997,,,,9.03,0,0.0,🔄 持平,0.0,0.0,➖ 持平,,,-7.35,🩸 主力套牢中 (防守失敗),3020.0,,➡️ 橫盤震盪,-17.9,-2.84
2376,技嘉,電腦及週邊設備業,09/23,365.0,-0.41,3929.0,1440.0,13.7,2465.4,⚖️ 溫和震盪整理,-42.307692307692314,0.58,🔴5日 🟢60日 🔵120日,0.429039,28.48554039001465,🪜 階梯吸籌 | 📈 上升 | 🚀 衝進🔴5日榜單,1.4781362,1.0181121,2.9398515,11.822323,22.80,,📉 調節洗盤 (-0.33%),,🔄 今日量縮持平,🌐 外資日連買(4)-🆕 試單觀察 | 🏦 投信週連買(4)-🌱 週線發動,,,,,,,,,,,📈 小增,0.57,1.6299999,↗️ 微增,0.45,1.9499999,↗️ 微增,0.33,1.51,↗️ 微增,0.27,1.5500001,4.76,361.0,366.5,5.22,25.4,0.0,🔄 持平,0.0,-10.500002,🌟 遽減,🔥 連 5 買,13.56,1.69,🎯 成本保衛戰 (極佳吃豆腐點),328545.0,🔥10日 ,➡️ 橫盤震盪,7.3,0.92
2377,微星,電腦及週邊設備業,09/23,151.0,-1.63,6135.0,934.0,13.1,944.2,🥀 平量價縮 (下跌中繼，弱反彈信號),25.201072386058975,0.99,🔴5日 🟡20日 🟢60日 🔵120日,0.077632904,20.506975173950195,🪜 階梯吸籌 | 📈 上升,,3.384983,8.636219,11.200153,19.40,⚪ 觀望 (無資料),⚪ 觀望 (無資料),⚪ 觀望 (無資料),⚪ 觀望 (無資料),🌐 外資週連買(2)-🌱 週線發動,,,,58.0,,,,,,,🔥 大增,1.25,0.6500001,🔥 大增,1.28,0.6600001,📈 小增,0.68,0.6799998,📈 小增,0.58,0.37000012,,,,11.2,0,0.0,🔄 持平,0.0,0.0,➖ 持平,,,-0.19,🎯 成本保衛戰 (極佳吃豆腐點),70133.0,,⚠️ 大戶跳車 (警戒),-21.14,-9.12
2379,瑞昱,半導體業,09/23,761.0,0.79,4887.0,3773.0,27.5,2572.6,⏸️ 平量滯漲 (拋壓增大，高位見頂),33.746898263027305,1.47,🔴5日 🟡20日 🔵120日,0.3800354,50.57653045654297,🪜 階梯吸籌 | 📈 上升,1.1606853,1.924521,,5.738962,45.90,⚠️ 趨緩 (22.60%),🔥 強延續 (3.38%),🔥 持續加碼 (0.21%),🆕 今日突擊卡位 (0.03%),🌐 外資日連買(6)-⚡ 買盤點火 | 🌐 外資週連買(3)-🌱 週線發動 | 🏦 投信週連買(10)-👑 長線主控,💥 終極,,,-50.0,,-249.0,6.45,2.0,,,↘️ 微減,-0.13,-0.5,↗️ 微增,0.24,-0.43,↗️ 微增,0.36,-0.26,↗️ 微增,0.05,-0.72,,,,3.2,22.2,0.0,🔄 持平,0.0,0.0,➖ 持平,🔥 連 4 買,2.88,6.43,🔥 主力已拉開獲利 (追高風險),280111.0,,➡️ 橫盤震盪,-10.4,-1.91
2380,虹光,電腦及週邊設備業,09/23,16.7,1.21,39.0,0.65,,2.75,⚖️ 溫和震盪整理,-57.236842105263165,0.24,,,,,,,,,0.80,,,,,🌐 外資日連買(12)-🔥 波段認養 | 🌐 外資週連買(6)-🚀 趨勢加溫,,,,,,,,,,,🔄 持平,0.0,0.01,🔄 持平,-0.0,0.01,🔄 持平,-0.0,0.01,↗️ 微增,0.01,-0.67,,,,7.83,0,0.0,🔄 持平,0.03999996,0.0,➖ 持平,,,,,,,,,
2382,廣達,電腦及週邊設備業,09/23,341.5,-0.15,9982.0,3408.0,14.9,4617.8,⏸️ 平量滯漲 (拋壓增大，高位見頂),-11.98347107438017,0.74,🟡20日 🟢60日 🔵120日,-0.17121124,31.410472869873047,📉 下降,,0.8561247,4.237109,6.5941963,23.60,⚪ 觀望 (無資料),⚠️ 趨緩 (6.74%),⚪ 觀望 (無資料),🔥 持續加碼 (0.02%),🏦 投信日連買(9)-⚡ 買盤點火 | 🏦 投信週連買(7)-🚀 趨勢加溫,,,,,-0.32,-191.0,,,4.72,,↗️ 微增,0.14,0.35000002,↗️ 微增,0.28,0.34,↗️ 微增,0.2,0.26,↗️ 微增,0.25,0.31,1.15,335.5,341.36 / 341.38,12.3,0,-0.6999998,🚨 減/大減,-0.6999998,0.0,➖ 持平,,,0.3,🎯 成本保衛戰 (極佳吃豆腐點),287091.0,,⚠️ 大戶跳車 (警戒),-3.78,-6.28
2383,台光電,電子零組件業,09/23,5020.0,3.29,2451.0,12254.0,78.5,15980.0,⚖️ 溫和震盪整理,18.247611695454992,0.77,🔵120日,-0.082424164,47.92764663696289,📉 下降,,,,,43.80,,,,,🌐 外資週連買(3)-🌱 週線發動,,,,,,,,,,,↘️ 微減,-0.38,-1.8999999,↘️ 微減,-0.14,-1.8799999,↘️ 微減,-0.1,-0.8,↗️ 微增,0.17,-1.21,,,,8.58,0,0.0,🔄 持平,-0.27999973,0.0,➖ 持平,,,-2.06,🩸 主力套牢中 (防守失敗),444564.0,,↗️ 溫和吃貨,17.57,1.75
2385,群光,電子零組件業,09/23,104.0,0.0,1863.0,194.0,11.6,294.4,⚖️ 溫和震盪整理,-15.283842794759828,0.66,🟡20日 🟢60日 🔵120日,-0.15522003,19.213674545288086,📉 下降,,0.9574416,2.8084497,,24.40,⚪ 觀望 (無資料),🚨 劇烈倒貨 (-2.77%),⚪ 觀望 (無資料),🚨 轉賣反轉 (-0.01%),,,,,,,,60.0,3.0,,,↗️ 微增,0.1,0.059999987,↘️ 微減,-0.13,-0.29,↘️ 微減,-0.03,-0.16,↘️ 微減,-0.09,-0.00999999,,,,10.4,35.1,0.0,🔄 持平,-0.10000038,0.0,➖ 持平,,,-2.43,🩸 主力套牢中 (防守失敗),70486.0,,➡️ 橫盤震盪,34.98,-0.23
2387,精元,電腦及週邊設備業,09/23,37.0,-1.07,247.0,9.21,12.5,8.41,⏸️ 平量滯漲 (拋壓增大，高位見頂),-6.211812627291236,1.1,,,,,,,,,8.70,,🚨 劇烈倒貨 (-16.20%),,🚨 轉賣反轉 (-0.02%),🏦 投信週連買(3)-🌱 週線發動,,,,,,,,,,,↗️ 微增,0.02,-0.15,↗️ 微增,0.44,0.27,↗️ 微增,0.04,0.029999971,↗️ 微增,0.05,0.09,,,,33.7,0,0.0,🔄 持平,0.0,0.0,➖ 持平,,,2.11,🚀 脫離成本區,653.0,,➡️ 橫盤震盪,-27.73,-1.82
2388,威盛,半導體業,09/23,70.8,-0.14,5921.0,430.0,43.7,292.2,⏸️ 平量滯漲 (拋壓增大，高位見頂),29.518072289156617,1.47,,0.0,,🔄 持平,,,,,15.00,,,,,,,🚨 高危,,-1.0,,,,,,4.9,↘️ 微減,-0.33,-0.44000003,📉 小減,-0.63,-0.089999974,📉 小減,-0.9,-0.59999996,📉 小減,-0.94,-0.18000005,,,,8.4,0,0.0,🔄 持平,-0.010000229,0.0,➖ 持平,,,-5.19,🩸 主力套牢中 (防守失敗),40119.0,🔥5日 ,↗️ 溫和吃貨,2.7,4.49
2390,云辰,其他電子業,09/23,10.15,0.0,207.0,2.11,,3.73,⚖️ 溫和震盪整理,-22.14022140221402,0.57,,,,,,,,,2.70,⚠️ 趨緩 (14.40%),,,,🌐 外資日連買(6)-⚡ 買盤點火,,,,,0.63,,,,,,↘️ 微減,-0.19,0.36,📉 小減,-0.61,-0.99,📉 小減,-0.58,-0.23999998,↘️ 微減,-0.11,-0.78000003,,,,29.0,1.36,0.0,🔄 持平,0.0,0.0,➖ 持平,,,,,,,,,
2392,正崴,電子零組件業,09/23,42.15,-2.99,2255.0,95.6,5.43,131.12,🥀 平量價縮 (下跌中繼，弱反彈信號),-54.691943127962084,0.73,,-8.655947,,📉 下降,,,,7.9559636,8.20,,🔄 持平 (0.00%),,💤 籌碼沉澱中,,,🚨 高危,,,-4.5,-409.0,,,0.0,,↘️ 微減,-0.32,2.49,↘️ 微減,-0.16,2.48,↘️ 微減,-0.19,1.9300001,↘️ 微減,-0.11,2.44,,,,20.4,0,0.0,🔄 持平,0.0,0.0,➖ 持平,🔥 連 1 買,0.38,-4.82,🩸 主力套牢中 (防守失敗),8646.0,,➡️ 橫盤震盪,5.09,-4.78
2393,億光,光電業,09/23,62.2,-2.2,1595.0,99.7,13.3,100.06,🥀 平量價縮 (下跌中繼，弱反彈信號),10.901001112347043,1.0,🔴5日 🟡20日,-0.014614105,16.013595581054688,📉 下降,,,,,28.80,⚪ 觀望 (無資料),⚪ 觀望 (無資料),⚪ 觀望 (無資料),⚪ 觀望 (無資料),,,,,,,5.0,,,,,↗️ 微增,0.09,0.23000002,↗️ 微增,0.06,0.01000005,↗️ 微增,0.06,0.60999995,↘️ 微減,-0.01,0.25000003,,,,5.41,0,0.0,🔄 持平,0.0,0.0,➖ 持平,,,-2.77,🩸 主力套牢中 (防守失敗),7354.0,,⚠️ 大戶跳車 (警戒),-34.83,-12.79
2395,研華,電腦及週邊設備業,09/23,701.0,-0.28,1934.0,1363.0,44.3,1711.2,⏸️ 平量滯漲 (拋壓增大，高位見頂),9.390048154093101,0.8,🟡20日 🔵120日,0.056064606,37.12370681762695,🪜 階梯吸籌 | ⚠️ 趨緩,,0.6627642,,3.8159988,36.00,🔥 強延續 (34.20%),⚪ 觀望 (無資料),⚪ 觀望 (無資料),⚪ 觀望 (無資料),🌐 外資日連買(3)-🆕 試單觀察 | 🌐 外資週連買(2)-🌱 週線發動,,,,,,,,,,,↘️ 微減,-0.11,-1.3800001,↗️ 微增,0.16,-0.98,↗️ 微增,0.03,-1.2099999,↗️ 微增,0.13,-0.75,,,,42.1,0,0.0,🔄 持平,12.899998,0.0,➖ 持平,🔥 連 1 買,4.4,2.74,🚀 脫離成本區,155940.0,,➡️ 橫盤震盪,-7.14,0.51
2397,友通,電腦及週邊設備業,09/23,62.1,-0.64,103.0,6.4,22.8,14.32,⚖️ 溫和震盪整理,-63.84180790960452,0.45,🟢60日,0.09000015,14.717193603515625,🪜 階梯吸籌 | 📈 上升,,,2.01,,14.70,,,,,,,,,,,,,,,,🔥 大增,1.08,0.8800001,📈 小增,0.92,1.66,↘️ 微減,-0.44,1.7500001,↗️ 微增,0.02,1.01,,,,45.1,0,0.0,🔄 持平,0.0,0.0,➖ 持平,,,1.66,🎯 成本保衛戰 (極佳吃豆腐點),2462.0,🔥5日 🔥10日 ,↗️ 溫和吃貨,-24.67,2.58
2399,映泰,電腦及週邊設備業,09/23,47.1,-0.84,2273.0,108.0,11.9,464.2,⚖️ 溫和震盪整理,-72.16494845360825,0.23,🔴5日 🟡20日,-1.1999998,8.578315734863281,📉 下降,2.5,1.72,,,8.60,,,🔥 持續加碼 (0.16%),,🌐 外資週連買(2)-🌱 週線發動,,,,,,84.0,,,,,↗️ 微增,0.01,-2.35,🚀 劇增,2.56,0.7199999,🚀 劇增,2.97,-0.75000006,🚀 劇增,2.9,0.5300002,,,,7.53,0,0.0,🔄 持平,0.0,0.0,➖ 持平,🔥 連 1 買,1.32,-1.16,🎯 成本保衛戰 (極佳吃豆腐點),5961.0,,➡️ 橫盤震盪,32.17,0.17
2401,凌陽,半導體業,09/23,25.7,-0.19,1862.0,48.4,257.0,76.84,⚖️ 溫和震盪整理,-39.119496855345915,0.63,,-17.071754,,📉 下降,,,,7.354528,16.90,,,,,🌐 外資日連買(2)-🆕 試單觀察 | 🌐 外資週連買(2)-🌱 週線發動,,,,-96.0,,-31.0,,9.0,,,↗️ 微增,0.09,-1.23,↗️ 微增,0.09,-1.0699999,↘️ 微減,-0.23,-1.5700002,↘️ 微減,-0.04,-1.3399999,,,,15.7,31.4,0.0,🔄 持平,0.0,0.0,➖ 持平,,,2.77,🚀 脫離成本區,4678.0,,➡️ 橫盤震盪,-1.5,-1.83
2402,毅嘉,電子零組件業,09/23,53.6,-0.92,746.0,40.2,32.1,43.82,⏸️ 平量滯漲 (拋壓增大，高位見頂),-22.84069097888676,0.92,,0.0,,🔄 持平,,,,,5.40,,,,,,,,,,,,,,,,↗️ 微增,0.28,0.030000001,📈 小增,0.53,0.24000002,↗️ 微增,0.08,0.52,↗️ 微增,0.33,0.41000003,,,,7.82,0,0.0,🔄 持平,1.4100003,0.0,➖ 持平,,,-0.3,🎯 成本保衛戰 (極佳吃豆腐點),2185.0,,➡️ 橫盤震盪,3.78,-1.45
2404,漢唐,其他電子業,09/23,1250.0,9.65,5163.0,6325.0,18.9,2979.2,🚀 放量大漲 (量價齊升，持續看漲),231.84679958027283,2.12,🔴5日 🔵120日,0.11027908,30.939205169677734,📈 上升,1.5076591,0.69543713,,4.6828127,37.20,⚪ 觀望 (無資料),⚠️ 趨緩 (3.47%),🔥 持續加碼 (0.79%),🔥 持續加碼 (0.09%),🌐 外資日連買(2)-🆕 試單觀察 | 🏦 投信日連買(4)-🆕 試單觀察 | 🌐 外資週連買(2)-🌱 週線發動,,,,,,,,16.0,,,📈 小增,0.5,-1.78,↗️ 微增,0.03,0.65,↗️ 微增,0.33,0.47999996,↗️ 微增,0.23,-0.00999999,0.52,1205.0,1228.71 / 1228.72,9.51,0,0.0,🔄 持平,0.0,0.0,➖ 持平,,,12.24,🔥 主力已拉開獲利 (追高風險),77300.0,🔥5日 🔥10日 ,🚀 籌碼急凍 (強勢吸籌),18.88,9.53
2405,輔信,電腦及週邊設備業,09/23,15.0,-0.33,954.0,14.3,,15.46,⏸️ 平量滯漲 (拋壓增大，高位見頂),-23.118279569892476,0.92,,0.0,,🔄 持平,,,,,5.30,🔥 強延續 (31.20%),,,,🌐 外資日連買(6)-⚡ 買盤點火 | 🌐 外資週連買(3)-🌱 週線發動,,,,,,,,,,,↘️ 微減,-0.03,0.22999999,↘️ 微減,-0.02,0.48,↗️ 微增,0.16,0.20999998,↘️ 微減,-0.17,-0.15000002,,,,6.55,61.6,0.0,🔄 持平,0.0,0.0,➖ 持平,,,-0.4,🎯 成本保衛戰 (極佳吃豆腐點),1460.0,,➡️ 橫盤震盪,-4.36,-3.81
2406,國碩,光電業,09/23,29.9,-0.66,7691.0,232.0,166.0,355.24,⚖️ 溫和震盪整理,-76.8,0.65,,0.0,,🔄 持平,,,,,6.90,,,,,,,,,,,,6.85,20.0,1.95,,↗️ 微增,0.07,-3.2100003,🔄 持平,-0.0,-2.2400002,↘️ 微減,-0.04,-2.2,↘️ 微減,-0.18,-2.1200001,,,,6.81,60.0,0.0,🔄 持平,-0.1500001,0.0,➖ 持平,🔥 連 2 買,1.23,5.56,🔥 主力已拉開獲利 (追高風險),1256.0,,➡️ 橫盤震盪,15.85,-0.94
2408,南亞科,半導體業,09/23,515.0,3.62,62507.0,32514.0,18.9,29236.4,⚖️ 溫和震盪整理,1.0567539006651305,1.11,🔴5日 🟢60日 🔵120日,-0.65332603,21.104238510131836,📉 下降,1.4458783,,3.2679782,9.030698,16.10,,📉 調節洗盤 (-0.26%),🔥 持續加碼 (0.94%),🚨 轉賣反轉 (-0.01%),🌐 外資週連買(3)-🌱 週線發動,,,,-3219.0,,,20.8,448.0,,,⚠️ 大減,-1.03,-0.30999994,📉 小減,-0.97,-0.089999914,📉 小減,-0.89,0.07999992,📉 小減,-0.91,0.2999997,,,,29.3,0,0.0,🔄 持平,0.0,0.0,➖ 持平,,,-1.7,🎯 成本保衛戰 (極佳吃豆腐點),2443879.0,🔥5日 🔥10日 ,🚀 籌碼急凍 (強勢吸籌),73.01,6.17
2409,友達,光電業,09/23,34.7,-5.32,948644.0,33265.0,129.0,24793.6,🕳️ 平量大跌 (一致看空無承接，加速下跌),-21.07386053574395,1.34,🔴5日 🟡20日 🟢60日 🔵120日,3.2094326,20.26202964782715,🪜 階梯吸籌 | 📈 上升 | 🚀 衝進🟡20日、🔵120日榜單,4.189928,7.656693,4.198259,5.1812596,20.00,,⚠️ 趨緩 (0.02%),🚨 轉賣反轉 (-2.04%),🔄 今日量縮持平,🏦 投信週連買(2)-🌱 週線發動,,,,,-2.5,-16267.0,-35.7,-8402.0,10.8,,🚨 劇減,-1.69,2.9999995,🚨 劇減,-1.7,3.01,🚨 劇減,-1.67,3.0399997,🚨 劇減,-1.7,2.91,,,,7.32,0,0.0,🔄 持平,0.0,0.0,➖ 持平,🔥 連 1 買,121.8,9.59,🔥 主力已拉開獲利 (追高風險),685899.0,,⚠️ 大戶跳車 (警戒),-36.27,-9.3
2412,中華電,通信網路業,09/23,145.5,0.34,8326.0,1208.0,28.5,1903.8,⚖️ 溫和震盪整理,52.91139240506328,0.63,🟡20日 🟢60日 🔵120日,0.030693054,19.060476303100586,🪜 階梯吸籌 | 📈 上升,,1.1218411,2.102857,,18.10,🔥 強延續 (43.60%),⚪ 觀望 (無資料),⚪ 觀望 (無資料),⚪ 觀望 (無資料),🌐 外資日連買(17)-🔥 波段認養 | 🏦 投信日連買(3)-🆕 試單觀察 | 🌐 外資週連買(4)-🌱 週線發動,🚀 強軋,,-0.6,-11.0,,-927.0,,,,,↗️ 微增,0.4,0.46,↗️ 微增,0.39,0.36999997,↗️ 微增,0.38,0.38000003,↗️ 微增,0.4,0.38000005,,,,35.3,0,0.0,🔄 持平,0.0,0.0,➖ 持平,,,3.21,🚀 脫離成本區,427899.0,,➡️ 橫盤震盪,0.11,-0.24
2413,環科,電子零組件業,09/23,52.2,-1.51,4903.0,260.0,13.9,714.0,📉 縮量小跌 (主力洗盤止跌，擇機進場),-44.79830148619958,0.36,🔴5日,-0.5400002,3.159214735031128,📉 下降,,,,,3.20,,,⚪ 觀望 (無資料),,,,,,,,,,,,,↘️ 微減,-0.12,-0.19999969,↘️ 微減,-0.12,0.54000014,↘️ 微減,-0.12,-0.57999986,⚠️ 大減,-1.24,-2.79,,,,12.6,57.6,0.0,🔄 持平,0.0,0.0,➖ 持平,🔥 連 1 買,1.24,-1.01,🎯 成本保衛戰 (極佳吃豆腐點),1019.0,,⚠️ 大戶跳車 (警戒),20.4,-5.13
2414,精技,電子通路業,09/23,53.1,0.0,82.0,4.36,12.9,5.77,⏸️ 平量滯漲 (拋壓增大，高位見頂),-3.325942350332578,0.76,,,,,,,,,4.30,⚪ 觀望 (無資料),,,,🌐 外資日連買(2)-🆕 試單觀察,,,,,,,,,,,↗️ 微增,0.05,0.91,↗️ 微增,0.05,0.91,↗️ 微增,0.05,0.90000004,↗️ 微增,0.05,0.66,,,,33.5,78.8,0.0,🔄 持平,0.0,0.0,➖ 持平,,,1.11,🎯 成本保衛戰 (極佳吃豆腐點),928.0,,↗️ 溫和吃貨,1.29,1.14
2415,錩新,電子零組件業,09/23,26.85,-0.56,114.0,3.07,17.0,2.69,⏸️ 平量滯漲 (拋壓增大，高位見頂),-17.694369973190348,1.14,🔵120日,-0.02999878,20.863000869750977,📉 下降,,,,,20.60,⚪ 觀望 (無資料),,,,,,,,,,,,,,,🔄 持平,0.0,0.39,🔄 持平,-0.0,0.4,↘️ 微減,-0.03,1.88,↘️ 微減,-0.03,0.18999997,,,,1.19,0,0.0,🔄 持平,0.0,0.0,➖ 持平,,,,,,,,,
2417,圓剛,電腦及週邊設備業,09/23,39.0,0.0,384.0,15.1,27.9,13.94,⏸️ 平量滯漲 (拋壓增大，高位見頂),21.7741935483871,1.08,,0.0,,🔄 持平,,,,,2.40,,,,,🌐 外資日連買(8)-⚡ 買盤點火 | 🌐 外資週連買(2)-🌱 週線發動,,,,,,,0.0,,,,🔄 持平,0.0,-1.0699999,📈 小增,0.61,-0.45999998,↗️ 微增,0.11,-0.89,↗️ 微增,0.1,-0.92,,,,24.6,0,0.0,🔄 持平,0.10000038,0.0,➖ 持平,,,-3.96,🩸 主力套牢中 (防守失敗),461.0,🔥10日 ,➡️ 橫盤震盪,12.21,0.46
2419,仲琦,通信網路業,09/23,29.0,-0.85,1737.0,50.7,725.0,139.34,⚖️ 溫和震盪整理,-79.9604743083004,0.36,🔴5日,-0.13,1.4496887922286987,📉 下降,,,,,1.40,⚪ 觀望 (無資料),,⚪ 觀望 (無資料),,🌐 外資週連買(3)-🌱 週線發動,,,,,,15.0,-50.0,-21.0,,,↗️ 微增,0.38,-0.35000002,📈 小增,0.65,-0.38000003,↘️ 微減,-0.03,0.04999999,↗️ 微增,0.19,-0.09,,,,62.4,0,0.0,🔄 持平,0.0,0.0,➖ 持平,🔥 連 1 買,0.35,-2.47,🩸 主力套牢中 (防守失敗),1163.0,,➡️ 橫盤震盪,6.5,-1.32
