" "," ","#","個股代號/名稱","類別","前二月","前一月","本  月","走 勢","總增減"," ","前二月","前一月","本  月","走 勢","總增減","今日收盤價","今日漲跌"," "
" "," ","","9918欣天然","油電燃氣","40.06","40.06","40.06","32","0.00"," ","72,336","72,336","72,336","32","0","50.00","0.90"," "
" "," ","","9919康那香","其他","19.08","19.08","19.08","32","0.00"," ","37,283","37,283","37,283","32","0","15.60","0.10"," "
" "," ","","9921巨大","運動","17.18","17.18","17.18","32","0.00"," ","67,378","67,378","67,378","32","0","71.80","0.40"," "
" "," ","","9924福興","居家","11.04","11.04","11.04","32","0.00"," ","16,648","16,648","16,648","32","0","45.40","-0.75"," "
" "," ","","9925新保","其他","16.02","16.02","16.02","32","0.00"," ","62,096","62,096","62,096","32","0","40.70","0.00"," "
" "," ","","9926新海","油電燃氣","19.02","19.02","19.02","32","0.00"," ","34,153","34,153","34,153","32","0","49.75","-0.15"," "
" "," ","","9927泰銘","其他","41.64","41.66","41.66","40","0.02"," ","49,979","49,998","49,999","50","20","68.60","0.80"," "
" "," ","","9928中視","其他","51.19","51.19","51.19","32","0.00"," ","36,210","36,210","36,210","32","0","18.00","0.40"," "
" "," ","","9929秋雨","其他","9.1","9.1","9.1","32","0.00"," ","9,223","9,223","9,223","32","0","12.65","1.15"," "
" "," ","","9930中聯資源","綠能","68.63","68.63","68.63","32","0.00"," ","170,593","170,593","170,593","32","0","70.00","-0.40"," "
" "," ","","9931欣高","油電燃氣","25.19","25.19","25.19","32","0.00"," ","30,326","30,326","30,326","32","0","38.75","-0.60"," "
" "," ","","9933中鼎","其他","7.61","7.6","7.55","10","-0.06"," ","67,996","67,996","67,996","32","0","35.35","-0.80"," "
" "," ","","9934成霖","居家","9.23","9.23","9.23","32","0.00"," ","37,974","37,974","37,974","32","0","9.45","0.00"," "
" "," ","","9935慶豐富","居家","12.92","12.92","12.92","32","0.00"," ","22,994","22,994","22,994","32","0","19.40","-0.15"," "
" "," ","","9937全國","油電燃氣","29.68","45.24","45.24","40","15.56"," ","91,745","139,839","139,839","40","48,094","56.40","-0.20"," "
" "," ","","9938百和","其他","7.11","7.11","7.13","41","0.02"," ","21,192","21,192","21,253","41","61","46.80","-0.35"," "
" "," ","","9939宏全","其他","5.45","5.52","5.52","40","0.07"," ","16,135","16,335","16,335","40","200","117.50","-2.50"," "
" "," ","","9940信義","其他","4.09","4.09","4.09","32","0.00"," ","30,197","30,197","30,197","32","0","19.85","-0.25"," "
" "," ","","9941裕融","其他","37.59","37.59","37.59","32","0.00"," ","254,036","254,036","254,036","32","0","77.70","-0.80"," "
" "," ","","9942茂順","其他","13.82","13.82","13.96","41","0.14"," ","11,498","11,498","11,614","41","116","115.00","0.00"," "
" "," ","","9943好樂迪","觀光","33.84","33.84","33.84","32","0.00"," ","42,360","42,360","42,360","32","0","57.70","-0.60"," "
" "," ","","9944新麗","其他","31.49","31.49","31.49","32","0.00"," ","33,360","33,360","33,360","32","0","16.45","0.00"," "
" "," ","","9945潤泰新","其他","26.92","26.92","26.92","32","0.00"," ","765,787","765,787","765,787","32","0","24.80","-0.50"," "
" "," ","","9946三發地產","營建","4.45","4.45","4.45","32","0.00"," ","14,554","14,554","14,554","32","0","17.65","-0.20"," "
" "," ","","9955佳龍","綠能","38.72","38.73","38.73","40","0.01"," ","40,458","40,458","40,458","32","0","30.80","0.00"," "
" "," ","","9958世紀鋼","鋼鐵","21.11","21.13","21.15","50","0.04"," ","52,137","52,187","52,233","50","96","118.50","-1.00"," "
