" "," ","#","個股代號/名稱","類別","前二月","前一月","本  月","走 勢","總增減"," ","前二月","前一月","本  月","走 勢","總增減","今日收盤價","今日漲跌"," "
" "," ","","9917中保科","其他","38.8","34.38","34.38","21","-4.42"," ","175,094","155,133","155,133","21","-19,961","110.00","1.50"," "
" "," ","","9918欣天然","油電燃氣","40.06","40.06","40.06","32","0.00"," ","72,336","72,336","72,336","32","0","43.35","-0.15"," "
" "," ","","9919康那香","其他","19.08","19.08","19.08","32","0.00"," ","37,283","37,283","37,283","32","0","14.30","-0.40"," "
" "," ","","9921巨大","運動","17.09","17.09","17.09","32","0.00"," ","67,030","67,030","67,030","32","0","88.70","3.20"," "
" "," ","","9924福興","居家","11.04","16.2","16.2","40","5.16"," ","16,648","24,426","24,426","40","7,778","39.80","0.30"," "
" "," ","","9925新保","其他","16.02","16.02","16.02","32","0.00"," ","62,096","62,096","62,096","32","0","40.20","0.00"," "
" "," ","","9926新海","油電燃氣","18.82","18.82","18.82","32","0.00"," ","33,789","33,789","33,789","32","0","49.65","0.15"," "
" "," ","","9927泰銘","其他","41.66","41.66","46.68","41","5.02"," ","49,999","49,999","56,025","41","6,025","69.70","0.30"," "
" "," ","","9928中視","其他","51.19","51.19","51.19","32","0.00"," ","36,210","36,210","36,210","32","0","18.15","-0.05"," "
" "," ","","9929秋雨","其他","9.1","14.41","14.41","40","5.31"," ","9,223","14,596","14,596","40","5,373","11.50","-0.10"," "
" "," ","","9930中聯資源","綠能","68.63","68.63","68.63","32","0.00"," ","170,593","170,593","170,593","32","0","63.40","0.30"," "
" "," ","","9931欣高","油電燃氣","25.19","25.19","25.19","32","0.00"," ","30,326","30,326","30,326","32","0","34.15","0.05"," "
" "," ","","9933中鼎","其他","7.19","7.18","7.19","31","0.00"," ","68,016","67,963","67,963","21","-53","40.05","-0.30"," "
" "," ","","9934成霖","居家","9.23","9.23","9.23","32","0.00"," ","37,974","37,974","37,974","32","0","10.65","0.00"," "
" "," ","","9935慶豐富","居家","12.92","12.92","12.92","32","0.00"," ","22,994","22,994","22,994","32","0","19.40","-0.05"," "
" "," ","","9937全國","油電燃氣","45.24","45.24","45.24","32","0.00"," ","139,839","139,839","139,839","32","0","55.10","0.00"," "
" "," ","","9938百和","其他","7.13","7.16","5.53","30","-1.60"," ","21,255","21,340","16,480","30","-4,775","46.80","-0.10"," "
" "," ","","9939宏全","其他","5.52","5.09","5.09","21","-0.43"," ","16,335","15,085","15,085","21","-1,250","129.50","-0.50"," "
" "," ","","9940信義","其他","4.09","4.09","4.09","32","0.00"," ","30,197","30,197","30,197","32","0","20.25","0.15"," "
" "," ","","9941裕融","其他","37.59","37.59","37.59","32","0.00"," ","254,036","254,036","254,036","32","0","81.70","-0.20"," "
" "," ","","9942茂順","其他","14.02","14.04","14.04","40","0.02"," ","11,668","11,678","11,678","40","10","124.00","1.00"," "
" "," ","","9943好樂迪","觀光","33.84","33.84","33.84","32","0.00"," ","42,360","42,360","42,360","32","0","53.00","0.20"," "
" "," ","","9944新麗","其他","31.49","31.49","31.49","32","0.00"," ","33,360","33,360","33,360","32","0","17.90","0.00"," "
" "," ","","9945潤泰新","其他","26.92","26.92","26.92","32","0.00"," ","765,787","765,836","765,836","40","50","26.10","-0.15"," "
" "," ","","9946三發地產","營建","4.45","25.51","25.51","40","21.06"," ","14,554","83,327","83,327","40","68,773","17.95","-0.15"," "
" "," ","","9955佳龍","綠能","38.73","38.73","38.74","41","0.01"," ","40,458","40,458","40,458","32","0","24.05","-0.25"," "
" "," ","","9958世紀鋼","鋼鐵","21.49","21.49","21.49","32","0.00"," ","53,081","53,081","53,081","32","0","110.50","0.50"," "
