統一代號,股票名稱,產業別,B0_股價日期,B0_成交,B0_漲跌幅,B0_成交張數,B0_成交額(百萬),B0_PER,B0_5日均量,B0_5日均額(百萬),B0_量價狀態,B0_金額日變化率(%),B0_爆發倍數(X),今日上榜,△,法人持股,外資持股比,最新動態,5日ΔChange,20日ΔChange,60日ΔChange,120日ΔChange,B2_外資成交動態,B2_投信成交動態,B2_外資發行動態,B2_投信發行動態,B3_連買狀態,軋空評估,套牢評估,B4_融資減幅_當日,B4_融資減幅_5日,B4_融資減張_當日,B4_融資減張_5日,B4_融資減張_當日估算(萬),B4_借券減幅_當日,B4_借券減幅_5日,B4_借券減張_當日,B4_借券減張_5日,B4_借券減張_當日估算(萬),B4_融券增幅_當日,B4_融券增幅_5日,B4_融券增張_當日,B4_融券增張_5日,B4_融券增張_當日估算(萬),B4_融資增幅_當日,B4_融資增幅_5日,B4_借券增幅_當日,B4_借券增幅_5日,B4_融資增張_當日,B4_融資增張_5日,B4_融資增張_當日估算(萬),B4_借券增張_當日,B4_借券增張_5日,B4_借券增張_當日估算(萬),B4_借券實際減額_當日,B4_借券實際減額_5日,B4_借券實際增額_當日,B4_借券實際增額_5日,B5_1000張_週動態,B5_1000張_最新週,B5_1000張_6周,B5_800張_週動態,B5_800張_最新週,B5_800張_6周,B5_600張_週動態,B5_600張_最新週,B5_600張_6周,B5_400張_週動態,B5_400張_最新週,B5_400張_6周,B5_共振狀態,B6_總額(億),B6_成交均價,B6_收盤價,B6_防守狀態,B7_董監持股%,B7_董監質押%,B7_持股近月增減%,B7_持股動態,B7_持股近半年增減%,B7_質押近月增減%,B7_質押動態,B8_日連買,B8_週連買,B8_囤貨張數
8114,振樺電,電腦及週邊設備業,09/18,179.0,0.28,302.0,54.1,8.24,303.0,53.92,⏸️ 平量滯漲 (拋壓增大，高位見頂),-12.74193548387097,1.0,🟢60日,0.019999999999999574,16.14499646453292,13.90,🪜 階梯吸籌 | ⚠️ 趨緩,,,2.5808482103518458,,🔄 持平 (0%),,💤 籌碼沉澱中,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,↘️ 微減,-0.12,-1.33,↘️ 微減,-0.12,-2.54,↘️ 微減,-0.12,-0.6200000000000001,📉 小減,-0.81,-3.55,,,,,,2.19,0,0.02,↗️ 微增,0.03,0.0,➖ 持平,16.0,4.0,480.0
8131,福懋科,半導體業,09/18,61.3,3.72,1955.0,119.0,17.8,1293.0,76.92,⚖️ 溫和震盪整理,105.17241379310347,1.55,,0.0,,3.10,🔄 持平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56,9.41,,,,63.0,976.0,386.2,,,379.0,5750.0,↘️ 微減,-0.28,-1.22,↘️ 微減,-0.28,-1.83,↘️ 微減,-0.27,-1.4999999999999998,↘️ 微減,-0.23,-1.0099999999999998,,,,,,62.7,0,0.0,🔄 持平,0.0,0.0,➖ 持平,7.0,4.0,778.0
8150,南茂,半導體業,09/18,94.0,8.42,41422.0,3811.0,29.2,17516.0,1565.2,🚀 放量大漲 (量價齊升，持續看漲),182.2962962962963,2.43,🔴5日 🟡20日,1.759999999999998,39.77899358258965,37.40,🪜 階梯吸籌 | 📈 上升 | 🚀 衝進🔴5日榜單,1.960645498668839,3.6416661535394326,,,🔥 強延續 (32.7%),🔄 持平 (0.0%),🔥 持續加碼 (1.92%),🔄 今日量縮持平,🌐 外資日連買(3)-🆕 試單觀察 | 🏦 投信週連買(4)-🌱 週線發動,💥 終極,,,,54.0,-723.0,507.6,,,-499.0,-137.0,-4690.6,62.3,58.5,154.0,148.0,1447.6,,,,,,,,,,,-4591.0,-1454.0,,,🚨 劇減,-2.21,-4.85,🚨 劇減,-1.87,-4.5600000000000005,🚨 劇減,-1.82,-4.4399999999999995,🚨 劇減,-1.74,-4.04,,,,,,12.0,0,0.0,🔄 持平,0.0,0.0,➖ 持平,8.0,4.0,6041.251
8163,達方,電腦及週邊設備業,09/18,29.85,0.17,667.0,19.9,50.6,494.0,14.62,⏸️ 平量滯漲 (拋壓增大，高位見頂),91.34615384615384,1.36,🔵120日,-0.02999999999999936,8.977312143152457,9.10,📉 下降,,,,2.2692082162885416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,↗️ 微增,0.14,-0.98,↘️ 微減,-0.19,-0.64,↘️ 微減,-0.23,-0.8999999999999999,↘️ 微減,-0.22,-0.8899999999999999,,,,,,22.4,0,0.0,🔄 持平,0.0,0.0,➖ 持平,10.0,4.0,102.59299999999999
8201,無敵,其他電子業,09/18,12.05,3.43,52.0,0.63,,23.0,0.28,⚖️ 溫和震盪整理,231.57894736842107,2.25,,,,0.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🔄 持平,0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,0.0,↗️ 微增,0.04,0.33,,,,,,37.5,0,0.0,🔄 持平,0.0,0.0,➖ 持平,2.0,4.0,57.0
8210,勤誠,電腦及週邊設備業,09/18,902.0,1.23,1071.0,965.0,23.5,842.0,751.4,⏸️ 平量滯漲 (拋壓增大，高位見頂),22.151898734177223,1.28,,0.0,,8.80,🔄 持平,,,,,,,💤 籌碼沉澱中,,,,,,,,,,,,,,,,,,,,,,,,50.0,159.0,4510.0,,,,4953.0,-3949.0,,,📈 小增,0.69,-4.26,📉 小減,-0.72,-4.25,↘️ 微減,-0.1,-4.64,↗️ 微增,0.17,-4.68,雙引擎,,,,,11.9,0,0.0,🔄 持平,-0.1,0.0,➖ 持平,16.0,4.0,306.0
8213,志超,電子零組件業,09/18,33.0,1.38,317.0,10.4,16.8,267.0,8.6,⏸️ 平量滯漲 (拋壓增大，高位見頂),83.4215167548501,1.21,,0.0,,21.00,🔄 持平,,,,,,,,,🌐 外資日連買(2)-🆕 試單觀察,,,,,,,,0.21,-6.58,,,,,,,,,,,,,,,,,,,,,,,↗️ 微增,0.06,-0.27,↗️ 微增,0.04,0.36000000000000004,↗️ 微增,0.25,0.7899999999999999,↗️ 微增,0.03,0.42,雙引擎,,,,,4.58,0,0.0,🔄 持平,0.0,0.0,➖ 持平,6.0,4.0,643.0
8215,明基材,光電業,09/18,27.35,1.3,6504.0,178.0,,2883.0,76.78,⚠️ 放量滯漲 (拋壓增大，即將見頂反轉),74.50980392156863,2.32,,0.0,,1.50,🔄 持平,,,,,🔄 持平 (0%),🔄 持平 (0.0%),,💤 籌碼沉澱中,🏦 投信週連買(3)-🌱 週線發動,,,,,,,,,,,,,26.8,73.3,11.0,22.0,30.1,4.53,18.3,,,160.0,570.0,437.6,202.0,370.0,552.5,,,,,↘️ 微減,-0.37,0.5399999999999999,↘️ 微減,-0.1,0.51,↘️ 微減,-0.33,0.09,↘️ 微減,-0.13,0.13999999999999999,,,,,,38.8,0,0.0,🔄 持平,0.0,0.0,➖ 持平,8.0,4.0,145.186
8222,寶一,電機機械,09/18,35.55,1.57,211.0,7.44,26.3,223.0,7.75,⚖️ 溫和震盪整理,9.734513274336276,0.96,,0.0,,2.10,🔄 持平,,,,,,,,,🌐 外資日連買(2)-🆕 試單觀察,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🔄 持平,0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,0.009999999999999787,↘️ 微減,-0.04,-0.65,,,,,,12.8,0,0.0,🔄 持平,0.3,0.0,➖ 持平,3.0,4.0,97.19999999999999
8249,菱光,電子零組件業,09/18,39.2,2.08,214.0,8.29,15.4,146.0,5.57,⚖️ 溫和震盪整理,40.033783783783775,1.49,,0.0,,1.70,🔄 持平,,,,,🔥 強延續 (42.1%),,,,🌐 外資日連買(5)-⚡ 買盤點火,🔼 進駐,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,↘️ 微減,-0.01,-0.01,↘️ 微減,-0.01,0.64,↘️ 微減,-0.06,0.19000000000000006,↗️ 微增,0.28,-0.08000000000000002,,,,,,31.2,0,0.0,🔄 持平,0.0,0.0,➖ 持平,4.0,4.0,165.0
8261,富鼎,半導體業,09/18,177.0,4.73,4929.0,865.0,26.5,2885.0,494.4,🚀 放量大漲 (量價齊升，持續看漲),140.94707520891365,1.75,🔴5日 🟡20日 🔵120日,1.1600000000000001,7.227500251286203,5.80,📈 上升 | 🚀 衝進🟡20日、🔵120日榜單,1.83,1.4299056508948613,,2.1668173289234236,🔄 持平 (0%),,🔥 持續加碼 (1.03%),,,,,,,-89.0,-198.0,-1575.3,,,,,,,,,,,,,,,,,,,,,3524.0,-808.0,,,📈 小增,0.84,-5.6499999999999995,🚀 劇增,1.58,-6.44,📈 小增,0.94,-7.609999999999999,↘️ 微減,-0.3,-8.069999999999999,,,,,,32.1,0,0.0,🔄 持平,0.0,0.0,➖ 持平,8.0,4.0,2813.0
8271,宇瞻,半導體業,09/18,205.5,0.74,1189.0,245.0,5.08,1521.0,313.4,⏸️ 平量滯漲 (拋壓增大，高位見頂),-45.43429844097996,0.78,,0.0,,9.10,🔄 持平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,129.0,1294.6,48.0,305.0,986.4,,,988.0,6314.0,⚠️ 大減,-1.0,-6.380000000000001,↘️ 微減,-0.33,-4.949999999999999,↘️ 微減,-0.33,-6.16,↘️ 微減,-0.07,-6.22,,,,,,16.8,0,-0.4,🚨 減/大減,-1.1,0.0,➖ 持平,15.0,4.0,151.0
8341,日友,綠能環保,09/18,75.3,1.07,154.0,11.6,14.4,152.0,11.36,⏸️ 平量滯漲 (拋壓增大，高位見頂),50.64935064935063,1.02,,,,5.30,,,,,,,,,,,,,-0.91,-10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,↘️ 微減,-0.02,0.09,↘️ 微減,-0.02,0.09,↘️ 微減,-0.02,0.09000000000000008,↘️ 微減,-0.46,-0.26,,,,,,39.3,89.4,0.0,🔄 持平,0.0,0.0,➖ 持平,12.0,4.0,18.868000000000002
8367,建新國際,航運業,09/18,40.75,-0.12,13.0,0.53,12.9,10.0,0.41,⏸️ 平量滯漲 (拋壓增大，高位見頂),-42.391304347826086,1.29,,,,1.60,,,,,,🔄 持平 (0%),,,,,,,-7.14,-7.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,🔄 持平,0.0,0.010000000000000002,🔄 持平,-0.0,0.010000000000000002,🔄 持平,-0.0,0.0,🔄 持平,-0.0,0.009999999999999995,,,,,,26.7,2.43,0.0,🔄 持平,0.0,0.0,➖ 持平,2.0,4.0,8.817
8374,羅昇,電機機械,09/18,77.0,-0.39,143.0,11.0,,142.0,10.93,⏸️ 平量滯漲 (拋壓增大，高位見頂),16.89691817215728,1.01,,,,2.40,,,,,,,,,,,,⚠️ 初危,,,,,,,,,,,0.0,25.0,,,,,,,,,,,,,,,,,,🔄 持平,0.0,-0.2,🔄 持平,-0.0,-0.21,🔄 持平,-0.0,-0.21,↘️ 微減,-0.42,-0.31,,,,,,55.8,0,0.0,🔄 持平,0.0,0.0,➖ 持平,9.0,4.0,26.0
8404,百和興業-KY,其他業,09/18,13.55,-0.37,255.0,3.48,16.3,338.0,4.65,⏸️ 平量滯漲 (拋壓增大，高位見頂),-33.71428571428572,0.75,,0.0,,52.90,🔄 持平,,,,,🔄 持平 (0%),,,,,,,,,,,,,,,,,,,0.0,40.0,0.0,,,,,,,,,,,,,,,🔄 持平,0.0,0.25,↗️ 微增,0.01,0.27999999999999997,↗️ 微增,0.03,0.27,↗️ 微增,0.06,0.38,,,,,,58.7,5.27,0.0,🔄 持平,0.0,0.0,➖ 持平,10.0,4.0,468.0
8411,福貞-KY,其他業,09/18,12.6,0.0,100.0,1.26,36.0,69.0,0.87,⏸️ 平量滯漲 (拋壓增大，高位見頂),28.57142857142858,1.45,,0.0,,54.00,🔄 持平,,,,,🔄 持平 (0%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,↘️ 微減,-0.03,0.27,↘️ 微減,-0.03,0.26000000000000006,↘️ 微減,-0.03,0.25000000000000006,↘️ 微減,-0.03,0.24000000000000005,,,,,,5.88,0,0.01,↗️ 微增,0.04,0.0,➖ 持平,6.0,4.0,195.0
8422,可寧衛*,綠能環保,09/18,26.55,2.71,11558.0,305.0,27.4,5758.0,150.36,⚖️ 溫和震盪整理,74.28571428571429,2.03,🟢60日,0.16303333791245933,9.706369768337268,5.50,🪜 階梯吸籌 | 📈 上升,,,2.491332398619196,,🔄 持平 (0%),🔄 持平 (0%),💤 籌碼沉澱中,💤 籌碼沉澱中,🌐 外資週連買(2)-🌱 週線發動,,,,,-61.0,-156.0,-162.0,,,,,,117.0,36.8,14.0,7.0,37.2,,,,,,,,1042.0,2208.0,2766.5,,,2749.0,5762.0,↘️ 微減,-0.22,0.7,↗️ 微增,0.05,1.1700000000000002,↘️ 微減,-0.01,1.41,↗️ 微增,0.04,1.05,,,,,,6.46,0,0.0,🔄 持平,-1.25,0.0,➖ 持平,9.0,4.0,6679.0
8429,金麗-KY,貿易百貨業,09/18,5.91,-0.34,121.0,0.72,59.1,137.0,0.82,⏸️ 平量滯漲 (拋壓增大，高位見頂),-35.135135135135144,0.88,,0.0,,28.70,🔄 持平,,,,,,,,,🌐 外資日連買(3)-🆕 試單觀察,,,,,-10.0,-356.0,-5.9,0.78,-7.02,10.0,-97.0,5.9,,,,,,,,,,,,,,,,,,,,↘️ 微減,-0.17,-0.24000000000000002,↘️ 微減,-0.17,-0.24000000000000002,↗️ 微增,0.15,0.07999999999999999,↗️ 微增,0.1,0.36000000000000004,,,,,,15.4,0,-0.1,🚨 減/大減,-0.4,0.0,➖ 持平,9.0,4.0,128.999
8438,昶昕,綠能環保,09/18,68.5,-0.44,79.0,5.4,18.9,113.0,7.68,⚖️ 溫和震盪整理,-58.13953488372092,0.7,🟢60日 🔵120日,-0.04999999999999982,5.25,5.30,📉 下降,,,1.83,3.875555952704345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🔄 持平,0.0,0.0,↗️ 微增,0.14,1.5600000000000003,📉 小減,-0.76,1.4,↘️ 微減,-0.12,-1.2,,,,,,42.6,0,0.0,🔄 持平,0.0,0.0,➖ 持平,4.0,4.0,97.0
8442,威宏-KY,其他業,09/18,46.2,0.22,26.0,1.22,14.9,32.0,1.45,⏸️ 平量滯漲 (拋壓增大，高位見頂),3.3898305084745894,0.84,,,,56.00,,,,,,🔄 持平 (0%),🔥 強延續 (15.1%),,🔥 持續加碼 (0.01%),🏦 投信日連買(4)-🆕 試單觀察 | 🏦 投信週連買(3)-🌱 週線發動,,,,,,,,0.58,-11.3,,,,,,,,,,,,,,,,,,,,,,,🔄 持平,0.0,-0.01,🔄 持平,-0.0,-1.15,🔄 持平,-0.0,0.87,🔄 持平,-0.0,0.12,,,,,,38.7,0,0.0,🔄 持平,-1.5,0.0,➖ 持平,4.0,4.0,40.0
8443,阿瘦,貿易百貨業,09/18,11.2,0.0,22.0,0.24,,29.0,0.32,⏸️ 平量滯漲 (拋壓增大，高位見頂),-29.41176470588236,0.75,,,,3.70,,,,,,,,,,🌐 外資日連買(2)-🆕 試單觀察,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🔥 大增,1.07,-0.6999999999999998,🚀 劇增,2.31,0.5700000000000003,↗️ 微增,0.12,0.5900000000000001,↗️ 微增,0.12,0.6000000000000001,雙引擎,,,,,20.7,68.1,0.0,🔄 持平,0.0,0.0,➖ 持平,3.0,3.0,189.998
8454,富邦媒,數位雲端,09/18,249.0,0.0,513.0,128.0,23.9,377.0,92.46,⏸️ 平量滯漲 (拋壓增大，高位見頂),46.95752009184846,1.38,🔵120日,-0.016551753743815567,16.135089784320442,12.00,📉 下降,,,,2.6394179183321906,⚠️ 趨緩 (2.44%),🔄 持平 (0%),,💤 籌碼沉澱中,🌐 外資日連買(6)-⚡ 買盤點火 | 🌐 外資週連買(2)-🌱 週線發動,,,,,,,,,,-9.0,-103.0,-224.1,,,,,,,,,,,,,,,,-225.0,-2531.0,,,↗️ 微增,0.01,-0.36,↗️ 微增,0.01,-0.37,↗️ 微增,0.22,-0.38,↗️ 微增,0.06,0.16000000000000003,雙引擎,,,,,55.5,0,0.0,🔄 持平,0.0,0.0,➖ 持平,15.0,4.0,378.54200000000003
8462,柏文,運動休閒,09/18,162.0,0.31,25.0,4.06,15.3,51.0,8.11,⚖️ 溫和震盪整理,-43.05750350631137,0.5,🟢60日,0.0,5.49,5.50,🔄 持平,,,1.9524879763566614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,↗️ 微增,0.03,0.15000000000000002,📉 小減,-0.98,-0.8500000000000003,↘️ 微減,-0.04,0.8500000000000001,↘️ 微減,-0.04,-0.96,,,,,,35.5,16.8,0.0,🔄 持平,-0.5,0.0,➖ 持平,8.0,4.0,20.257
8463,潤泰材,其他業,09/18,21.3,1.91,31.0,0.66,10.8,53.0,1.11,📈 價升量縮 (量價背離，下方承接看拉高),-81.30311614730878,0.59,,,,0.50,,,,,,🔄 持平 (0%),,,,🌐 外資日連買(2)-🆕 試單觀察 | 🌐 外資週連買(2)-🌱 週線發動,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🔄 持平,0.0,0.06,🔄 持平,-0.0,0.06,🔄 持平,-0.0,0.12,↗️ 微增,0.27,0.33999999999999997,,,,,,46.7,0,0.0,🔄 持平,0.0,0.0,➖ 持平,3.0,4.0,43.0
8464,億豐,居家生活,09/18,370.0,-0.67,1093.0,406.0,16.2,509.0,190.4,⚠️ 放量滯漲 (拋壓增大，即將見頂反轉),123.07692307692308,2.13,,0.0,,40.80,🔄 持平,,,,,⚠️ 趨緩 (7.21%),🔄 持平 (0%),,💤 籌碼沉澱中,🌐 外資日連買(9)-⚡ 買盤點火 | 🌐 外資週連買(2)-🌱 週線發動,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,↘️ 微減,-0.21,-0.2,↘️ 微減,-0.49,0.19,↗️ 微增,0.01,-0.04999999999999999,↘️ 微減,-0.44,-0.47,,,,,,24.7,0.21,0.0,🔄 持平,0.1,0.0,➖ 持平,6.0,4.0,634.055
8466,美吉吉-KY,其他業,09/18,14.35,2.87,18.0,0.26,,20.0,0.28,⚖️ 溫和震盪整理,-57.377049180327866,0.93,,0.0,,50.50,🔄 持平,,,,,🔄 持平 (0%),,,,🌐 外資日連買(2)-🆕 試單觀察,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,↗️ 微增,0.01,-0.13,↗️ 微增,0.03,-0.10999999999999999,↗️ 微增,0.03,-0.10999999999999999,↗️ 微增,0.01,-0.62,雙引擎,,,,,28.1,0,0.1,📈 增,0.1,0.0,➖ 持平,2.0,4.0,46.0
8467,波力-KY,運動休閒,09/18,90.0,1.58,7.0,0.59,14.0,14.0,1.21,📈 價升量縮 (量價背離，下方承接看拉高),-64.02439024390245,0.49,,,,46.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,↘️ 微減,-0.01,-0.02,↘️ 微減,-0.01,-0.02,↘️ 微減,-0.01,-0.02,↘️ 微減,-0.01,-0.02,,,,,,9.65,0,0.0,🔄 持平,0.04,0.0,➖ 持平,3.0,3.0,15.0
8473,山林水,綠能環保,09/18,38.75,1.57,284.0,10.9,11.2,556.0,21.14,📈 價升量縮 (量價背離，下方承接看拉高),-73.86091127098322,0.52,,0.0,,2.90,🔄 持平,,,,,,,,,,,,,,,,,0.0,-35.3,0.0,-681.0,0.0,-2.86,258.0,-22.0,539.0,-85.2,,,,,,,,,,,0.0,-2561.0,,,🚨 劇減,-2.02,-1.2699999999999998,🚨 劇減,-1.53,-2.1999999999999997,📉 小減,-0.79,-2.2,⚠️ 大減,-1.01,-3.11,,,,,,60.9,21.8,0.0,🔄 持平,-0.2,0.0,➖ 持平,11.0,4.0,75.22
8476,台境*,綠能環保,09/18,19.75,-0.75,268.0,5.27,70.5,233.0,4.56,⏸️ 平量滯漲 (拋壓增大，高位見頂),3.944773175542382,1.16,,,,1.40,,,,,,,,,,🌐 外資日連買(3)-🆕 試單觀察,,,,,,,,,,,,,,,,,,,,,,68.0,423.0,134.3,,,,,,,,↗️ 微增,0.05,0.8600000000000001,↗️ 微增,0.05,0.3600000000000001,↗️ 微增,0.03,0.32999999999999996,↘️ 微減,-0.15,0.4,,,,,,8.31,89.3,0.0,🔄 持平,0.07,0.0,➖ 持平,9.0,4.0,330.0
8478,東哥遊艇,運動休閒,09/18,141.5,-1.39,88.0,12.6,9.84,68.0,9.73,⏸️ 平量滯漲 (拋壓增大，高位見頂),-31.8918918918919,1.29,,,,39.60,,,,,,🚨 劇烈倒貨 (-22.6%),,,,🌐 外資週連買(4)-🌱 週線發動,,,,,,,,,,,,,,,0.0,9.0,0.0,,,,,,,,,,,157.0,-679.0,,,🔄 持平,0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,-0.44,,,,,,11.7,25.6,0.0,🔄 持平,0.0,0.0,➖ 持平,4.0,4.0,80.895
8481,政伸,其他業,09/18,41.05,0.12,2.0,0.08,12.1,5.0,0.19,⚖️ 溫和震盪整理,-61.904761904761905,0.42,,,,0.50,,,,,,🔄 持平 (0%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,↗️ 微增,0.01,0.02,↗️ 微增,0.01,0.02,↗️ 微增,0.01,0.02,↗️ 微增,0.01,0.07,雙引擎 | 長短線,,,,,36.6,0,0.1,📈 增,0.2,0.0,➖ 持平,2.0,3.0,3.588
8482,商億-KY,居家生活,09/18,47.85,1.27,7.0,0.34,16.2,10.0,0.46,⚖️ 溫和震盪整理,-77.33333333333333,0.74,,0.0,,91.80,🔄 持平,,,,,🔄 持平 (0%),,,,🌐 外資日連買(2)-🆕 試單觀察 | 🌐 外資週連買(3)-🌱 週線發動,,,-0.73,-11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,🔄 持平,0.0,0.0,🔄 持平,-0.0,-0.04,🔄 持平,-0.0,-0.04,↘️ 微減,-0.07,-0.05000000000000001,,,,,,0.0,0,0.0,🔄 持平,0.0,0.0,➖ 持平,6.0,4.0,10.0
8488,吉源-KY,其他業,09/18,10.2,3.87,53.0,0.54,,37.0,0.37,⚖️ 溫和震盪整理,-6.896551724137923,1.46,,0.0,,69.80,🔄 持平,,,,,🔄 持平 (0%),,💤 籌碼沉澱中,,,,,,,,,,,,,,,,,,,,-5.13,15.6,,,,,,,,,,,,,🔄 持平,0.0,-0.03,⚠️ 大減,-1.12,-1.1700000000000002,↘️ 微減,-0.1,-0.15,↘️ 微減,-0.1,-0.15,,,,,,9.16,0,0.0,🔄 持平,0.0,0.0,➖ 持平,4.0,3.0,151.0
8499,鼎炫-KY,其他電子業,09/18,255.5,1.59,35.0,8.86,24.1,25.0,6.26,⚖️ 溫和震盪整理,-7.612095933263818,1.42,,,,72.20,,,,,,🔥 強延續 (60.7%),,,,🌐 外資週連買(2)-🌱 週線發動,🔼 進駐,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,🔄 持平,0.0,0.0,🔄 持平,-0.0,0.0,🔄 持平,-0.0,0.01,🔄 持平,-0.0,0.04,,,,,,48.9,0,0.0,🔄 持平,0.0,0.0,➖ 持平,3.0,4.0,21.0
8926,台汽電,油電燃氣業,09/18,59.8,1.7,3078.0,183.0,14.9,2183.0,128.04,⚖️ 溫和震盪整理,56.41025641025641,1.43,,,,6.60,,,,,,,🔄 持平 (0.0%),,💤 籌碼沉澱中,🌐 外資日連買(4)-🆕 試單觀察 | 🏦 投信週連買(4)-🌱 週線發動,,,,,69.0,-191.0,412.6,,,,,,,,,,,,,,,,,,-43.0,303.0,-257.1,,,,,↗️ 微增,0.07,-1.09,↘️ 微減,-0.04,-1.31,↗️ 微增,0.13,-0.99,↘️ 微減,-0.04,-0.95,,,,,,33.9,0,0.1,📈 增,0.7,0.0,➖ 持平,10.0,4.0,221.249
8940,新天地,觀光餐旅,09/18,15.1,2.37,26.0,0.39,28.5,35.0,0.52,⚖️ 溫和震盪整理,-9.302325581395344,0.75,,,,8.60,,,,,,,,,,🌐 外資週連買(2)-🌱 週線發動,,,,,,,,0.0,-13.4,,,,,,,,,,,,,,,,,,,,,,,↘️ 微減,-0.06,-0.35,↘️ 微減,-0.06,-0.35000000000000003,↘️ 微減,-0.06,-0.35000000000000003,↘️ 微減,-0.06,-0.35000000000000003,,,,,,28.1,0,0.0,🔄 持平,6.9,0.0,➖ 持平,11.0,4.0,48.789
8996,高力,電機機械,09/18,1430.0,10.0,2477.0,3466.0,96.1,2446.0,3141.6,✈️ 平量大漲 (一致看漲無拋壓，加速上漲),92.12860310421287,1.1,,0.0,,23.20,🔄 持平,,,,,,🔄 持平 (0%),,💤 籌碼沉澱中,,,,,,,,,,,,,,45.7,22.4,48.0,28.0,6864.0,4.22,13.7,,,360.0,1073.0,51480.0,,,,,,-839.0,2865.0,🔥 大增,1.09,-7.299999999999999,🚀 劇增,3.83,-1.3599999999999994,📈 小增,0.68,-2.28,🚀 劇增,1.51,-0.4500000000000002,雙引擎,,,,,5.19,22.7,-0.11,🚨 減/大減,1.06,1.2,⚠️ 大增,9.0,4.0,710.423
9802,鈺齊-KY,運動休閒,09/18,64.9,-0.92,390.0,25.4,12.8,446.0,28.66,⏸️ 平量滯漲 (拋壓增大，高位見頂),4.098360655737698,0.89,,0.0,,41.80,🔄 持平,,,,,,🔄 持平 (0%),,💤 籌碼沉澱中,,,,,,,,,,,,,,,,,,,,,1.13,7.47,,,,112.0,697.0,726.9,,,730.0,4461.0,↘️ 微減,-0.3,-0.59,↗️ 微增,0.22,-0.09000000000000008,↘️ 微減,-0.21,-0.020000000000000004,↘️ 微減,-0.3,-0.7199999999999999,,,,,,3.86,0,0.0,🔄 持平,0.0,0.0,➖ 持平,3.0,4.0,103.772
9902,台火,其他業,09/18,13.4,1.13,120.0,1.6,23.1,94.0,1.25,⏸️ 平量滯漲 (拋壓增大，高位見頂),-26.26728110599078,1.28,,,,1.40,,,,,,,,,,,,,,,,,,-14.0,-27.7,-98.0,-230.0,-131.3,,,,,,,,,,,,,,,,,,,,🔥 大增,1.03,1.03,↗️ 微增,0.01,0.2,↗️ 微增,0.11,0.99,↗️ 微增,0.19,0.45,雙引擎 | 長短線,,,,,19.9,0,0.0,🔄 持平,-1.0,0.0,➖ 持平,4.0,4.0,20.165
9904,寶成,運動休閒,09/18,24.7,-0.4,19262.0,476.0,5.23,12538.0,307.2,⚠️ 放量滯漲 (拋壓增大，即將見頂反轉),35.22727272727273,1.55,,-22.56205080291286,,27.20,📉 下降,,,,,,⚠️ 趨緩 (15.7%),,🔥 持續加碼 (0.1%),🏦 投信日連買(7)-⚡ 買盤點火 | 🏦 投信週連買(3)-🌱 週線發動,,,,,-31.0,-669.0,-76.6,,,,,,,,,,,,,,,,,,2128.0,9459.0,5256.2,,,5257.0,22993.0,↗️ 微增,0.16,-0.8699999999999998,↗️ 微增,0.19,-0.8500000000000001,↗️ 微增,0.16,-0.8499999999999999,↗️ 微增,0.15,-0.54,雙引擎,,,,,7.67,0,0.0,🔄 持平,0.0,0.0,➖ 持平,16.0,4.0,3376.9549999999995
9905,大華,其他業,09/18,21.3,0.0,140.0,2.99,12.9,134.0,2.85,⏸️ 平量滯漲 (拋壓增大，高位見頂),1.7006802721088565,1.05,,,,2.60,,,,,,🔄 持平 (0%),,,,🌐 外資日連買(3)-🆕 試單觀察,,,,,,,,,,,,,,,,,,0.0,4.0,,,,,,,,,,,,,🔄 持平,0.0,-0.34,↘️ 微減,-0.01,-0.03,↘️ 微減,-0.01,-0.03,↘️ 微減,-0.02,0.38,,,,,,24.1,0,0.0,🔄 持平,0.0,0.0,➖ 持平,4.0,4.0,96.99600000000001
